Level,Content
info,PacketResponder 2 for block blk_2389216938154332862 terminating
info,Receiving block blk_8007544297333060851 src: /10.251.90.134:47340 dest: /10.251.90.134:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Deleting block blk_2708206493147801743 file /mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743
info,Session: 30546174_21868257 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-2959268996938658555 size 15715490
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 1 for block blk_-9098645110390099509 terminating
info,Session: 30546174_22048268 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,Session: 30546173_4280633484 initialized by client WindowsUpdateAgent.
info,Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814
info,Receiving block blk_3808164640986377400 src: /10.251.75.79:36685 dest: /10.251.75.79:50010
info,"Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.delete: blk_753559000954836892 is added to invalidSet of 10.251.30.101:50010
info,jk2_init() Found child 6726 in scoreboard slot 8
info,"Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
info,jk2_init() Found child 1283 in scoreboard slot 6
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864
critical,mod_jk child workerEnv in error state 7
info,BLOCK* NameSystem.delete: blk_-9220604860626391374 is added to invalidSet of 10.251.30.179:50010
info,jk2_init() Found child 5798 in scoreboard slot 8
info,Receiving block blk_931297048899943584 src: /10.251.67.113:54324 dest: /10.251.67.113:50010
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 3691 in scoreboard slot 8
info,"Read out cached package applicability for package: Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546354_3356844181 initialized by client WindowsUpdateAgent.
warning,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:
info,Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 1513 in scoreboard slot 6
info,Session: 30546174_149285545 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_3341883325 initialized by client WindowsUpdateAgent.
info,Receiving block blk_4149909442914612270 src: /10.251.195.33:55490 dest: /10.251.195.33:50010
info,jk2_init() Found child 313 in scoreboard slot 8
critical,mod_jk child workerEnv in error state 8
info,Receiving block blk_7193551490488433552 src: /10.251.74.227:44191 dest: /10.251.74.227:50010
info,PacketResponder 1 for block blk_5963816136267066159 terminating
info,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 8603 in scoreboard slot 10
info,Session: 30546174_20238164 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 5939 in scoreboard slot 9
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_4231049049582051919 of size 28496610 from /10.250.19.227
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010
info,Deleting block blk_-1263913006422225885 file /mnt/hadoop/dfs/data/current/subdir2/blk_-1263913006422225885
info,PacketResponder 2 for block blk_8418106412701718933 terminating
info,BLOCK* NameSystem.delete: blk_6881216037013929188 is added to invalidSet of 10.251.91.32:50010
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.delete: blk_-2492400942012223395 is added to invalidSet of 10.251.202.209:50010
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Receiving block blk_3235988328669699941 src: /10.251.199.159:43276 dest: /10.251.199.159:50010
info,Receiving block blk_-7815259387557421424 src: /10.250.13.240:50649 dest: /10.250.13.240:50010
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 25805 in scoreboard slot 9
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Receiving block blk_323887415551221572 src: /10.251.39.144:46278 dest: /10.251.39.144:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0"
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 6
info,Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771
info,jk2_init() Found child 6385 in scoreboard slot 8
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 9
info,BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010
info,jk2_init() Found child 2812 in scoreboard slot 6
info,jk2_init() Found child 2879 in scoreboard slot 6
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Deleting block blk_391507259220628397 file /mnt/hadoop/dfs/data/current/blk_391507259220628397
info,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473. blk_-4390972361898978900
info,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000116_0/part-00116. blk_6749232449432458524
info,jk2_init() Found child 4998 in scoreboard slot 8
info,Receiving block blk_-7526023914950151999 src: /10.250.5.161:48457 dest: /10.250.5.161:50010
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_-3157541550945505354 src: /10.251.125.193:45917 dest: /10.251.125.193:50010
info,jk2_init() Found child 3672 in scoreboard slot 7
info,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 5384 in scoreboard slot 7
warning,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,PacketResponder 0 for block blk_9107849594802857322 terminating
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 32604 in scoreboard slot 6
info,BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010
info,PacketResponder 0 for block blk_6055109613223910610 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 32466 in scoreboard slot 11
info,jk2_init() Found child 4938 in scoreboard slot 8
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_673825774073966710 size 67108864
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_7838843222458775811 size 67108864
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.delete: blk_9085898147979939648 is added to invalidSet of 10.251.67.225:50010
warning,Warning: Unrecognized packageExtended attribute.
info,Session: 30546174_109123248 initialized by client WindowsUpdateAgent.
info,Received block blk_7679838117000095334 of size 67108864 from /10.251.30.85
info,Session: 30546354_3313241687 initialized by client WindowsUpdateAgent.
info,PacketResponder 0 for block blk_1408672604432845193 terminating
info,PacketResponder 2 for block blk_8842097432176169457 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Received block blk_-9089815063425241739 of size 67108864 from /10.251.126.255
info,Session: 30546354_3336152998 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 2837 in scoreboard slot 6
info,"Read out cached package applicability for package: Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 32464 in scoreboard slot 8
warning,10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:
info,jk2_init() Found child 5955 in scoreboard slot 8
info,jk2_init() Found child 6586 in scoreboard slot 8
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 2836 in scoreboard slot 9
info,Session: 30546174_155755915 initialized by client WindowsUpdateAgent.
info,Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 6749 in scoreboard slot 7
info,Received block blk_-3702595599317472079 of size 67108864 from /10.251.25.237
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_101322802 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 32717 in scoreboard slot 10
critical,mod_jk child workerEnv in error state 9
info,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3005788~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-4342304152206614489 size 67108864
critical,mod_jk child workerEnv in error state 7
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 4917 in scoreboard slot 9
info,jk2_init() Found child 6010 in scoreboard slot 6
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 6669 in scoreboard slot 8
info,"Read out cached package applicability for package: Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000222_0/part-00222. blk_3764836840384130740
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 7
info,PacketResponder 1 for block blk_3318864983801406136 terminating
info,Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198
info,Session: 30546354_3308511417 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 1299 in scoreboard slot 9
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_-6945615463687647586 size 67108864
info,Session: 30546354_2845524935 initialized by client WindowsUpdateAgent.
info,PacketResponder 2 for block blk_1508705816376906895 terminating
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 6670 in scoreboard slot 7
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Deleting block blk_8929806114713265094 file /mnt/hadoop/dfs/data/current/subdir1/blk_8929806114713265094
info,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010
info,Receiving block blk_3542047035353248258 src: /10.250.6.214:59051 dest: /10.250.6.214:50010
info,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_-8127580564011467092 size 67108864
info,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0"
critical,mod_jk child workerEnv in error state 6
info,PacketResponder 2 for block blk_-8389657728641837382 terminating
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-6314365697827006048 size 67108864
info,Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192
info,Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240
info,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 2 for block blk_-3183355402229300197 terminating
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,Warning: Unrecognized packageExtended attribute.
info,BLOCK* NameSystem.delete: blk_-1331750856499198500 is added to invalidSet of 10.251.38.53:50010
info,PacketResponder 0 for block blk_8550326614414622861 terminating
info,Deleting block blk_5771906433100975293 file /mnt/hadoop/dfs/data/current/subdir37/blk_5771906433100975293
info,Session: 30546174_90722196 initialized by client WindowsUpdateAgent.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010
info,"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,Warning: Unrecognized packageExtended attribute.
info,Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010
info,"Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,PacketResponder 2 for block blk_6514181997629420906 terminating
info,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 6594 in scoreboard slot 7
info,jk2_init() Found child 5817 in scoreboard slot 8
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,PacketResponder 0 for block blk_157913239647511296 terminating
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_170026732 initialized by client WindowsUpdateAgent.
info,10.251.126.83:50010 Served block blk_-3860894070657427592 to /10.251.126.83
info,jk2_init() Found child 32423 in scoreboard slot 9
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_3849239820458663566 size 67108864
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_5953577136151423920 size 67108864
info,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 1 for block blk_4774656339381154282 terminating
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Received block blk_-2452477352812192142 of size 67108864 from /10.250.7.244
info,Session: 30546354_3077138183 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_2740792916077430444 size 28482383
critical,mod_jk child workerEnv in error state 8
info,BLOCK* NameSystem.delete: blk_8404604116961181201 is added to invalidSet of 10.250.13.188:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864
info,"Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0"
info,Session: 30546174_89962152 initialized by client WindowsUpdateAgent.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-409558225151784282 size 67108864
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-5159573936338473350 size 67108864
info,Received block blk_-3620767662957963389 of size 67108864 from /10.251.203.179
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864
info,Session: 30546354_3007214183 initialized by client WindowsUpdateAgent.
info,Verification succeeded for blk_-7803343374223161433
info,jk2_init() Found child 1358 in scoreboard slot 8
info,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663
info,Deleting block blk_-1281276222788579863 file /mnt/hadoop/dfs/data/current/subdir30/blk_-1281276222788579863
info,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324
info,jk2_init() Found child 32658 in scoreboard slot 10
info,Received block blk_-227411387418683230 of size 67108864 from /10.251.194.213
info,Deleting block blk_2756799797410851893 file /mnt/hadoop/dfs/data/current/subdir24/blk_2756799797410851893
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 32577 in scoreboard slot 11
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.70:50010 is added to blk_4318179566727871532 size 67108864
info,jk2_init() Found child 5515 in scoreboard slot 7
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 5898 in scoreboard slot 6
info,jk2_init() Found child 3746 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_22538296 initialized by client WindowsUpdateAgent.
info,Deleting block blk_-2826763604408365998 file /mnt/hadoop/dfs/data/current/subdir40/blk_-2826763604408365998
info,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 2061 in scoreboard slot 8
critical,mod_jk child workerEnv in error state 7
critical,[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/
info,Session: 30546354_2902518195 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.
info,Receiving block blk_-7539658633533020967 src: /10.250.5.161:52151 dest: /10.250.5.161:50010
critical,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_2015610615789582788 size 67108864
info,Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50010
info,Session: 30546174_102442866 initialized by client WindowsUpdateAgent.
info,Receiving block blk_5983149244832683042 src: /10.251.42.191:52748 dest: /10.251.42.191:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_358331073189608564 is added to invalidSet of 10.251.67.225:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864
critical,mod_jk child workerEnv in error state 6
info,Received block blk_155320394753274773 of size 67108864 from /10.251.201.204
info,jk2_init() Found child 352 in scoreboard slot 11
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 32696 in scoreboard slot 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 0 for block blk_8254500345987409515 terminating
info,PacketResponder 2 for block blk_-8225435781013159573 terminating
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_1394107495884949139 src: /10.250.10.100:33314 dest: /10.250.10.100:50010
info,"Read out cached package applicability for package: Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0"
info,BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_90832202 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3138962~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864
info,"Read out cached package applicability for package: Package_for_KB2808679~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,PacketResponder 2 for block blk_-4779205255695723216 terminating
info,Receiving block blk_6988110707613820142 src: /10.251.123.132:47658 dest: /10.251.123.132:50010
info,"Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
info,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191
info,jk2_init() Found child 4984 in scoreboard slot 7
warning,Warning: Unrecognized packageExtended attribute.
info,Session: 30546174_187017 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,Session: 30546174_169316691 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864
info,Session: 30546174_89042099 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,Received block blk_4263664068073345850 of size 67108864 from /10.251.214.67
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 1284 in scoreboard slot 9
warning,Warning: Unrecognized packageExtended attribute.
info,PacketResponder 1 for block blk_-4853183643928986291 terminating
info,Session: 30546354_3041116122 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,Session: 30546354_2937490195 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 350 in scoreboard slot 9
info,jk2_init() Found child 1321 in scoreboard slot 9
info,Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70
info,"Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
warning,Warning: Unrecognized packageExtended attribute.
info,Receiving block blk_2583125615128303019 src: /10.251.71.97:54431 dest: /10.251.71.97:50010
info,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79
critical,mod_jk child workerEnv in error state 6
critical,[client 141.153.150.164] Directory index forbidden by rule: /var/www/html/
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546354_2926539569 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 2 for block blk_-2896670847306153652 terminating
info,Deleting block blk_8693774866554287286 file /mnt/hadoop/dfs/data/current/subdir55/blk_8693774866554287286
info,jk2_init() Found child 32564 in scoreboard slot 10
info,jk2_init() Found child 32553 in scoreboard slot 9
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112"
info,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. blk_8215843708467112607
info,PacketResponder 2 for block blk_-7256345477493725857 terminating
warning,Warning: Unrecognized packageExtended attribute.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Received block blk_-3787594914477940893 of size 67108864 from /10.251.71.16
critical,mod_jk child init 1 -2
info,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_-3187293586306086277 src: /10.251.35.1:50933 dest: /10.251.35.1:50010
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 1320 in scoreboard slot 8
warning,Warning: Unrecognized packageExtended attribute.
info,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
info,PacketResponder 0 for block blk_429279891070363457 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-900758580041645081 size 3543900
